dF1,dP,dR
0.02157403977339467,-0.040601011046620394,0.036866359447004615
0.033573141486810676,-0.0463529411764706,0.06125166444740349
0.04529219475827262,-0.019640827460786547,0.06876790830945556
0.02541216181091288,-0.03510101010101008,0.042735042735042805
0.03260966249872932,-0.04062735745747448,0.05307262569832405
0.0405828224688799,-0.0697881828316611,0.06626506024096385
0.050624196241298436,-0.02847169811320749,0.07125307125307129
-0.00135890666252525,-0.04411483253588511,0.016224188790560423
0.0279720679275397,-0.03390327048045172,0.03901437371663241
0.051964250422714686,-0.04539253600322668,0.0752972258916777
0.05255293063447297,-0.043075617886423,0.07200000000000001
0.051033944596176384,-0.022132516703786242,0.07122905027932958
0.017214814814814794,-0.059100877192982515,0.04155844155844157
0.042647459923902065,-0.027383237364043467,0.06598984771573602
0.016435270450230965,-0.05026903052238363,0.04092769440654842
0.010271646859083106,-0.07115539880168276,0.03488372093023262
0.013217905479855463,-0.046110180912320886,0.025717111770524215
0.07508184387645145,-0.022999330319772304,0.09539473684210525
0.038261929076634726,-0.0698018590998043,0.060419235511713965
0.022633974893172426,-0.07026804432464817,0.04981773997569866
0.020579139099530797,-0.02798461509312422,0.037837837837837895
0.031099628612950125,-0.08172088298689395,0.05890052356020947
0.03923912478561398,-0.0346218522071946,0.04968287526427062
-0.008019094495125167,-0.03538284708820527,0.0015082956259426794
0.0074639143989021495,-0.04497972424979724,0.02393617021276595
0.011017562323225594,-0.03476424746397322,0.020547945205479423
0.005112442257727334,-0.08130043675700693,0.039816232771822335
0.04074428717248613,-0.042120267409099243,0.062006764374295364
0.04573206812859765,-0.03352826510721241,0.06467661691542281
0.034802081998523304,-0.03395171647187056,0.04829210836277975
0.026912458381970872,-0.041818447809231274,0.047724750277469474
0.05066422947941107,-0.04079373905015682,0.07827260458839413
0.04425287356321839,-0.0309161924727962,0.05830164765525986
0.033240133895526824,-0.044365733487727876,0.05555555555555558
0.03271667014140134,-0.03401069518716571,0.048452220726783235
0.007603239035530507,-0.030823628886582854,0.016867469879518093
0.018897372557826198,-0.047871695542482384,0.03603603603603611
0.012508154037954355,-0.02814258911819878,0.02140309155766945
0.029541918709114157,-0.05220521278971868,0.050962627406568484
0.03051280579227955,-0.06841307642346828,0.051533742331288324
0.02648888163634211,-0.05311008807887152,0.05635838150289019
0.027833933238006092,-0.07892655799596948,0.07019867549668879
0.039556128820390724,-0.02538964303670188,0.05425400739827374
0.021978306119018964,-0.060159401476766794,0.04691358024691361
0.023938744257274158,-0.04024703818518249,0.04141291108404388
0.059394496300236965,-0.03962824436132839,0.08711656441717797
0.01751069289991458,-0.02414195843176803,0.025125628140703515
0.059664306320482696,-0.020299133686235704,0.08310249307479223
0.04189878866137864,-0.048733910742211006,0.06955380577427828
0.03382172739642619,-0.04916170424758248,0.05882352941176461
0.013800365865873965,-0.08228238821765588,0.04492939666238771
0.05228998901903359,-0.03914728682170543,0.07529411764705879
0.04791983190560867,-0.03434343434343434,0.07794117647058829
0.024604783067018854,-0.044307645538835705,0.050075872534142585
0.008050641382288615,-0.07305576394098534,0.03137789904502042
0.028242296371545517,-0.05269098971981456,0.06344410876132933
0.002436016201584512,-0.03725300977957702,0.018750000000000044
0.031488401919377296,-0.06648166023166024,0.06717557251908401
0.019368789105631223,-0.07497258771929827,0.046052631578947345
0.01826209729174688,-0.03890003601378811,0.03345724907063197
0.025569202442967454,-0.028730215847884155,0.03870967741935488
0.03248163287744388,-0.043178531795406316,0.049200492004920104
0.03840931327262875,-0.04054117624921205,0.0606435643564357
0.009322210712416346,-0.05104732970898629,0.03190013869625519
0.024869974670887363,-0.0313539287574629,0.039751552795031064
0.019480519480519654,-0.03334824969997763,0.03333333333333344
0.02175215083287574,-0.0908838274363335,0.05652759084791381
0.01206250241212703,-0.010093248865750915,0.01686746987951815
0.011067805092585314,-0.032224040734679105,0.02291105121293796
0.04605624427989008,-0.00807350907712201,0.052294557097118444
0.026812924968569796,-0.05466548495591306,0.055718475073313845
0.029449955061878863,-0.03559047089358547,0.0462633451957295
0.055006510974768386,-0.054657089898053735,0.09383378016085786
0.0011777373982098105,-0.06832473395678806,0.02571428571428569
0.059910536582020946,-0.018954997805806895,0.07850241545893716
-0.0037619713401603194,-0.04368162875499215,0.009138381201044377
0.021936495192215855,-0.051434160784624705,0.048022598870056554
0.017337752902606418,-0.033571854502087106,0.03006535947712413
0.029826407429510704,-0.04095212913298585,0.041816009557945066
0.04297015365637824,-0.04151093439363818,0.0649038461538462
-0.006015747006767547,-0.06994571596244126,0.015625
0.05348446857450739,-0.017431770808085667,0.06720741599073005
0.042709533614159745,-0.02776724962549859,0.06144578313253013
0.058491750144978205,-0.029880936656791923,0.08194905869324476
0.02201833918886431,-0.02935760509286056,0.03452527743526507
0.07091345405973826,-0.014847249484120972,0.08898776418242488
0.012140118949968692,-0.042277716071462246,0.027644230769230838
0.02763795576710215,-0.0047051644398766745,0.03200000000000003
0.05750896592946819,-0.0314738934144666,0.0771276595744681
0.06709311375844784,-0.026678303040438167,0.09345794392523366
0.014692588076709145,-0.07443922198020558,0.04038997214484685
0.041811955697472425,-0.030961578312548754,0.06041131105398456
0.020922491678554422,-0.06587241233629071,0.045662100456621
-0.01821805976930635,-0.0942394852405889,0.010071942446043147
0.03928313780294568,-0.026418160425266013,0.05889145496535797
0.03673105317624237,-0.029866065979427203,0.05452127659574468
0.05021182457355933,-0.05103485838779953,0.07454739084132056
0.031569831562441975,-0.042732115501210255,0.04574468085106387
0.014365142654616414,-0.026792019774011244,0.025297619047619013
0.08097596563589671,-0.027771666165265052,0.1055684454756381
0.011991378747305825,-0.035108296192040034,0.02334152334152334
0.044032701195485746,-0.028432566032167705,0.06287787182587667
0.029376847103993464,-0.0649315968941292,0.053921568627450955
0.06691404953691127,-0.0433139215470828,0.10843373493975905
0.0201958571619838,-0.07724495287947064,0.07337883959044367
0.038590851587241515,-0.06268354146384458,0.07194244604316546
0.08103527830153745,-0.019303455723542084,0.10396570203644157
0.05110911270983198,-0.02002453175499397,0.07208387942332894
0.014119323712309617,-0.057496415905832654,0.040557667934093766
0.020758487515717627,-0.031353055155254106,0.035386631716906924
0.02327770646127514,-0.09174032307223412,0.058355437665782495
0.01350405448400993,-0.049951615567985996,0.03023255813953485
0.00019372336303757898,-0.07892587298345921,0.018478260869565222
0.04277246817629499,-0.042136234475406154,0.0717884130982368
0.010169056180824643,-0.05954952619603093,0.045454545454545414
0.04647887323943667,-0.04048752949350776,0.061755146262188476
0.04995145812329649,-0.0456439019025624,0.07701564380264747
0.04106953972756722,-0.036518463931875966,0.06315789473684208
0.018592047779682597,-0.061855316815736305,0.04400606980273147
0.009766433428599619,-0.06306977668480018,0.034714445688689755
0.04021494819414617,-0.04296077083271055,0.061124694376528066
0.023163918012090834,-0.036068591510257875,0.041554959785522816
0.021528836700563825,-0.03429379167648294,0.03314285714285714
0.04531009338870362,-0.022953261679143577,0.06075949367088607
0.016336397723814455,-0.055842670604244526,0.03846153846153855
0.02084977780878916,-0.07326579670329669,0.04774535809018571
0.005300084065964383,-0.06072564558736315,0.03012912482065999
0.036718294490731496,-0.056653822527503284,0.06582278481012649
0.009576055751862933,-0.03157242395819382,0.019875776397515588
0.022345795030229265,-0.05045663978936976,0.04387096774193555
0.05378804018288785,-0.023632419029908536,0.06469298245614036
0.01847376481986973,-0.042698259187620935,0.0364050056882822
0.007333147684024932,-0.03727547289779054,0.018518518518518545
0.029174090214705406,-0.06297265434051236,0.054347826086956486
0.04268715677099233,-0.03107262190509652,0.06617647058823528
0.042068965517241375,-0.014713782105086448,0.0505050505050505
0.047984199649685144,-0.03380055289119699,0.0659955257270694
-0.014084544093777795,-0.057490326147042636,0.004608294930875556
0.023007383437727458,-0.03101554823420616,0.03664921465968585
0.038192378560161444,-0.04205203536823077,0.0543478260869566
0.011927154982827592,-0.031533183485153216,0.02496532593619971
0.03081927316125721,-0.059767459767459674,0.061898211829436
-0.0020047489650016903,-0.058450076850029786,0.01629072681704269
0.01512567784181984,-0.09685154636922777,0.07190635451505012
0.016481344205584336,-0.0720715714603245,0.05640243902439024
0.06046345811051701,-0.05117959274283057,0.08209806157354621
0.0186130156232438,-0.06563310285220403,0.04484304932735428
0.05539730196425863,-0.04905220565597923,0.07734204793028326
0.06183878430960155,-0.047376142866859094,0.09383033419023146
0.029407660059061036,-0.02613244048652741,0.04054054054054057
0.021484743630072467,-0.05316606929510148,0.04293628808864269
0.0388514924251282,-0.0532349109856709,0.058263971462544584
0.029093772852562205,-0.05492556224263545,0.05032258064516126
-0.0016079708000394932,-0.04234999712729892,0.011315417256011262
0.022736760281564572,-0.07395540443340087,0.06065318818040444
0.03682286265019852,-0.026401564537157807,0.04584221748400852
0.03431891275028509,-0.08869139053470854,0.07692307692307687
-0.009490453056151926,-0.08568443051201668,0.01980198019801971
0.034145339966794364,-0.025199289735161945,0.051807228915662695
0.0018157590547137614,-0.0701731053633936,0.03079178885630507
-0.007260875177487969,-0.06568577710130219,0.016366612111292977
0.0020220750399139176,-0.059817095931317676,0.023738872403560873
0.022087648749581912,-0.03774908337318661,0.038659793814433074
0.040805068260079236,-0.08362392885140424,0.07628128724672228
0.04645374997306562,-0.02429511801380535,0.06838565022421528
0.05756723758007931,-0.057258942782943856,0.08935128518971847
0.010257953994557312,-0.06022273627907426,0.030012004801920678
0.05466821250767229,-0.02015810850716715,0.06888633754305401
0.01773493138787563,-0.06874990382297275,0.0477489768076399
0.015196067117501877,-0.059303171907469254,0.042613636363636354
0.04504154010943351,-0.022007200720072007,0.056263269639065805
0.018050510416517063,-0.03919583023082651,0.03830369357045138
0.020927122242897944,-0.07043926490363073,0.05354558610709115
0.012636466831525528,-0.014326689855699848,0.02010050251256279
0.019124602908625388,-0.037752420989415225,0.0363349131121643
0.029255063239261414,-0.08582321902618606,0.08095238095238089
0.03963474616141294,-0.07015239096163961,0.08368200836820083
0.023880724538619003,-0.06323902812158044,0.061823802163832986
0.030016025322658568,-0.057785835563613386,0.04970760233918131
0.03086671152506759,-0.0641498030958787,0.06760563380281692
0.060794929494946914,-0.04602784602784604,0.07120418848167542
0.029425837320574133,-0.024513461732378672,0.03897550111358572
0.025078369905956244,-0.05283101522286715,0.0474934036939314
0.015455693678122606,-0.054159292035398265,0.03479381443298968
0.011917152373022488,-0.047334754797441314,0.032786885245901565
0.030692211761974564,-0.07821916123478045,0.06295399515738503
0.06266374608083158,-0.03562463892264478,0.08860759493670889
0.03271104934998448,-0.05783991228070173,0.05256723716381423
0.009774555629749826,-0.04570887302846072,0.029900332225913706
0.040962263034344026,-0.02354746613121006,0.055757575757575784
0.018948826430426835,-0.05730930210684726,0.04565537555228283
0.04966116943469989,-0.04859228236661184,0.078125
0.042914948888731486,-0.03771276595744688,0.05875440658049352
0.0420822965267702,-0.05297566641065499,0.06400000000000006
0.050869003932887624,-0.04324833863327893,0.06764705882352945
0.013332599851118676,-0.05657131192954834,0.031652989449003466
0.049331476899519,-0.047537627934978954,0.07251082251082247
0.02870880134115672,-0.04869588807503,0.042321644498186206
0.052342107087560374,-0.06346907132364943,0.09986684420772307
0.02763410602749561,-0.038317487755689994,0.04619565217391297
0.03490834752981242,-0.04759287384585709,0.062251655629139035
0.017669857229534736,-0.09406441717791414,0.0538057742782152
0.04752062749732011,-0.029165967131158266,0.06270996640537513
0.028322546562313033,-0.05237296037296035,0.049586776859504134
0.028615984405457984,-0.0594877787142748,0.046286329386437064
0.015492899660448534,-0.041692434549577384,0.03305785123966942
0.051969055223811456,-0.03846277674633236,0.07806191117092864
0.022738935437888852,-0.04236696230598669,0.040051679586563305
0.025879967439765172,-0.06247096858103707,0.0484988452655889
0.0435211846976552,-0.021611018540001248,0.054358974358974355
0.016359262229350358,-0.050545242800677626,0.038798498122653347
0.05220306513409956,-0.03771943909227149,0.07331042382588782
0.000311366817665637,-0.044867662333011094,0.0191256830601092
-0.004376617903798619,-0.07535040838963403,0.015915119363395236
0.013681659035820082,-0.06668893342240034,0.03293084522502748
0.024482818208748758,-0.06852300242130749,0.049878345498783394
0.06286748406509135,-0.05229037979328488,0.08809523809523806
0.019695879705011965,-0.045645530939648515,0.04059539918809196
0.035612653681447615,-0.007075494988396769,0.04404761904761911
0.030522676807878013,-0.020446262950393423,0.04199475065616798
0.022829220186648458,-0.037904761904761886,0.03073545554335899
0.048783853077170924,-0.026214574898785425,0.06726013847675572
0.024936156048963376,-0.057328605200945626,0.04519119351100809
0.016435723420702653,-0.05657914506798889,0.0318809776833156
0.0290962288686607,-0.03898265353961561,0.043086172344689366
0.03756748799566201,-0.041691714440713734,0.05429417571569595
0.0239432624113477,-0.03944307549153059,0.042349726775956276
0.04669453524134626,-0.04403292181069962,0.07547169811320753
0.017955073957759082,-0.050466127025673324,0.034883720930232565
0.028062892645170145,-0.032984991418983145,0.04404145077720212
0.007682183060300218,-0.03256916903016249,0.017587939698492483
0.015061322448362668,-0.07123235327529409,0.04508196721311475
0.018643556067904576,-0.06566627242262957,0.047101449275362306
0.04423161749788296,-0.023216979659782533,0.06022584692597238
0.011366199155384393,-0.08858559498956164,0.04683195592286504
0.034420289855072395,-0.0474736475791695,0.06013986013986006
0.006648345781419596,-0.07908597543558982,0.031007751937984496
0.0384095936428831,-0.019354838709677358,0.047770700636942665
0.05182393627224213,-0.03266047119807591,0.07725321888412018
0.0054914881933002535,-0.035216476076691094,0.01666666666666672
0.024630933739731797,-0.06416479960169275,0.0404411764705882
0.024044032444959562,-0.07158209673813987,0.06952965235173825
0.035181992235844284,-0.03457242544600736,0.0602055800293686
0.02640685552098687,-0.04321421193968189,0.04675324675324677
0.04624298514194514,-0.04464455879550222,0.08620689655172409
0.016026312440655,-0.026583710407239836,0.02583025830258301
0.03164812889266988,-0.07939863753817233,0.05962732919254654
0.03622546860023046,-0.04057697636251245,0.05804749340369392
0.04700721632797422,-0.03345203757714432,0.08097165991902833
0.041085804885231614,-0.06282611696498419,0.06775700934579437
0.0273902084248,-0.04424090555603566,0.052917232021709615
0.03493068660660459,-0.06184920878484401,0.0591517857142857
0.0034521138544333363,-0.05983948442276121,0.02208588957055213
0.04575696480938407,-0.03749849407540118,0.07503075030750306
0.04163633942836864,-0.02229486585670004,0.05645161290322587
0.0069440011348724795,-0.0395458959335756,0.021080368906455815
0.014575649499206311,-0.05464310464310462,0.03527815468113982
0.04164132197891324,-0.03207948695827223,0.05466666666666664
0.021153257207857545,-0.05575402293976717,0.04619565217391297
0.032932091755621284,-0.06942874532649335,0.07554945054945061
0.00971837979711987,-0.029700081689812086,0.024566473988439252
0.007127671135160996,-0.07863760677582199,0.0291139240506329
0.03990376638460258,-0.019537643207856004,0.05657894736842106
0.037815097540288445,-0.04505763734020163,0.06056701030927836
0.036607329842932246,-0.08258573519119417,0.07806191117092875
0.0069319502520895915,-0.030975328847669292,0.019354838709677358
0.00591408281268202,-0.051374230034941126,0.021306818181818232
0.014185409217873146,-0.03899489104368681,0.029040404040403978
0.042807214505737434,-0.05622808482217401,0.06538461538461532
0.015164894904600601,-0.06509549189429276,0.03666245259165607
0.001094028595458374,-0.0809811163710139,0.02692307692307694
0.04964688966887987,-0.04026090183933373,0.0722070844686648
0.0022733155519542025,-0.06000707446776621,0.02552552552552556
0.04006112812052187,-0.03869914908497496,0.05898123324396787
0.037948871135387585,-0.041881406264967946,0.05607476635514025
0.012779440239394368,-0.07981601731601728,0.05457746478873238
0.04833871002033174,-0.031502591537089786,0.07092198581560283
0.03222268516653792,-0.03795204904572491,0.05050505050505055
0.021455860281075156,-0.034926603822655444,0.03615819209039545
0.032843429862063345,-0.04732510288065839,0.06777108433734935
0.06738997876322039,-0.04361412317718072,0.09736842105263155
0.03740715163342456,-0.02833728026618465,0.05994897959183676
0.022898841221404398,-0.041649763353617364,0.04234122042341215
0.02798964037619489,-0.058599408023175203,0.053246753246753264
0.0512647291907552,-0.017591054894556035,0.06737120211360631
0.015246533645473237,-0.049076959961639854,0.03557814485387545
0.01432236868899417,-0.047662157844285846,0.03205128205128205
0.019992391363044315,-0.04287804644022253,0.03085714285714286
0.020776422607825862,-0.07122131363756268,0.054545454545454564
0.03588662001086507,-0.05749270271607376,0.06675567423230977
0.033999675766002824,-0.03763777555110226,0.05029585798816566
0.028046581323178943,-0.06212270592018887,0.04648526077097509
0.035813930679551076,-0.05405405405405406,0.06000000000000005
0.018272574839713118,-0.07885682374981984,0.04467353951890035
0.029661143832476866,-0.025481550243676043,0.039908779931584926
0.018356187750537822,-0.08418243571081996,0.05225988700564976
0.028964916496455495,-0.05408287791160393,0.057023643949930425
0.02783994781793342,-0.041347502427446337,0.046035805626598425
0.022460307215696473,-0.04332167649668561,0.03618817852834744
0.018094124922004684,-0.03890935508965487,0.03314917127071826
0.05142062523615143,-0.02824800142940309,0.07371349095966617
0.03139307543432002,-0.0849465230862475,0.05995203836930457
0.06757998530391729,-0.006878857737785404,0.07736389684813755
0.05756675549142898,-0.025870234430499628,0.07787391841779973
0.04501190726055604,-0.031071770771547214,0.06451612903225801
0.011143707775936429,-0.0458016158408443,0.03459119496855345
0.06821900923046409,-0.029859484777517542,0.10074626865671643
0.035033946345000455,-0.05555555555555558,0.06507304116865875
0.034590484474033456,-0.04415085817524844,0.058394160583941646
0.03636176028066207,-0.04069440843488026,0.05116279069767443
-0.01055513307984779,-0.08270852858481725,0.02287581699346397
0.003153073466165779,-0.0962286413494734,0.0369357045143639
0.03120318637376973,-0.020930232558139528,0.03990326481257561
0.012386981736969171,-0.03613241597112571,0.027285129604365577
0.06022079634105526,-0.020533506703310778,0.06928645294725955
0.0406600148535633,-0.026376146788990806,0.0675105485232067
0.03779531705798045,-0.06338393851847657,0.06279069767441864
0.011893082995004356,-0.06057761334143241,0.035862068965517246
0.035882896764252714,-0.05040717126444039,0.057870370370370405
0.06297753246797244,-0.024664337552466442,0.08862275449101786
0.05057200373152637,-0.010786514898357025,0.06019007391763459
0.02614055192492315,-0.084278874532695,0.06637806637806631
0.0489654384026218,-0.05729564553093969,0.0784593437945792
-0.019162655526291816,-0.07716244183827736,0.003252032520325243
0.02451400800457393,-0.022717227967824716,0.035670356703567
0.018000920174833346,-0.038061220163649545,0.0313253012048193
0.02479949345715493,-0.04214464272312124,0.037869822485207094
-0.006996828084586348,-0.06751581751581748,0.0185185185185186
0.023472440702014152,-0.06518479822384748,0.046971569839307836
0.04703731215359119,-0.028248531315343994,0.06575682382133996
0.04204151220189112,-0.04333528242310847,0.056426332288401215
0.026533996683250294,-0.05326372074253427,0.0491803278688524
0.04380217696098121,-0.02555658832381713,0.0622754491017965
0.050064873768327134,-0.060330161238982716,0.07429963459196104
0.03588080631025414,-0.011727501144901176,0.0473537604456824
0.015956895061372656,-0.045330963086897436,0.026607538802660757
0.048067156964720636,-0.041839529544447585,0.0744125326370757
0.03957503092097281,-0.01765116786727794,0.0485036119711042
0.041350872360187196,-0.046894369413453374,0.05875440658049352
0.03197959779735993,-0.07015857204081877,0.058593749999999944
0.028468310452996803,-0.04292200448967887,0.05029940119760479
0.014830692581757177,-0.04282556058532483,0.02820211515863691
0.04297741061889371,-0.06048216263673434,0.08028169014084507
0.0024861856298470375,-0.08023317435082145,0.02581369248035914
0.014521663757584347,-0.04801198395368911,0.03303684879288438
0.012920349727579383,-0.048422553939861945,0.031704095112285335
0.01806888163294229,-0.022881785895484508,0.025000000000000022
0.018322254760687273,-0.06155378183968818,0.04130162703379231
0.06318416689391504,-0.07287993282955496,0.11202185792349728
0.031894941376216956,-0.014239051152760585,0.041013268998793706
0.05030047217824318,-0.018138031080222605,0.06194690265486724
0.02633370791539369,-0.033034866368199745,0.040816326530612235
0.015752384178785883,-0.050671272024507164,0.03563218390804601
-0.015123591349265997,-0.0318740100231103,-0.008474576271186418
0.04918199429007897,-0.028110256992288418,0.06501950585175553
0.051038877847675024,-0.022917328252355262,0.0793413173652695
0.038033522687425436,-0.031106290672451187,0.05628272251308902
0.012828177203193514,-0.06068769939737684,0.03846153846153855
0.009305464017826393,-0.06933243021863777,0.027722772277227692
0.0172372943895287,-0.059368896886177636,0.04384724186704392
0.050659103308419384,-0.03676868845617676,0.07496977025392992
0.021964612568639352,-0.030508035126972755,0.04219409282700415
0.022417191337922193,-0.04376093326945141,0.0406290956749672
0.03416784735448508,-0.07100480932376929,0.06192358366271411
0.014131696880455236,-0.03850846153456755,0.027710843373493943
0.04178652118807513,-0.020173552852349008,0.05645161290322581
0.022777966074339462,-0.0485727260931621,0.041666666666666685
0.05031028682093841,-0.052333976016116,0.08758169934640525
0.05826403833759253,-0.07342169515172647,0.08856088560885605
0.0163343314864981,-0.047911794186434986,0.03409090909090917
0.009872256796593537,-0.06846546746613369,0.039705882352941146
0.04963938331238005,-0.04260069181070425,0.07151819322459219
0.03780900682793975,-0.02354970370749876,0.046538024971623126
0.032133120275564586,-0.05900318378048719,0.057739557739557745
0.0422113528689243,-0.024589995689566768,0.05601907032181169
0.053527488162848025,-0.007027233335578531,0.06095041322314054
0.059095860566448666,-0.029104010025062688,0.07246376811594196
0.014178080123745995,-0.034130552394455504,0.027090694935217874
0.008584701559337549,-0.06339045074622651,0.03041362530413627
0.01416140657506526,-0.06197691459854904,0.048252911813643884
0.041343727066067704,-0.06364268680445151,0.07345971563981046
0.03895447061735291,-0.08117494702142691,0.07628128724672228
0.012960387266199969,-0.04554127725856694,0.033573141486810565
0.03443128425998443,-0.03534706331045001,0.05236907730673318
0.017447567669076625,-0.05701003621686873,0.036036036036036
0.00961337644527771,-0.09100412363187915,0.04104477611940294
0.032341554751502466,-0.061106346483705054,0.0736842105263158
0.02996033886636973,-0.05701138461266697,0.06095979247730221
0.03723364311738209,-0.053111281718144054,0.06321112515802785
0.004658385093167738,-0.04624709566622898,0.02337023370233704
0.012543958508444919,-0.05828840970350402,0.03949447077409163
0.08524904214559392,-0.050564773834139376,0.11764705882352944
0.029053752871658123,-0.046833930704898497,0.061088977423638724
0.03288243377974198,-0.05949635306306267,0.05905006418485237
0.024702278572247605,-0.04218181818181821,0.03879310344827591
0.036787221321230246,-0.07019779153015404,0.06567534076827758
0.04015591778880234,-0.015074011809086407,0.050058207217694994
0.07064338413884952,-0.049476726801554904,0.11050477489768074
0.003914016458483882,-0.0775226190908761,0.03527607361963192
0.014627133872416875,-0.0626511879049676,0.0476923076923077
0.014218933086648122,-0.05002868458704557,0.030470914127423865
0.03974831703934234,-0.062459016393442535,0.07219251336898391
0.027852478353504462,-0.025820351465304037,0.040966386554621925
0.0022952701041071277,-0.06661632605028822,0.03211678832116782
0.030917569339874773,-0.011902441559791588,0.03891891891891891
0.05246705110561367,-0.05302319708503189,0.0752212389380531
0.06504587981288223,-0.010047497259773497,0.08504801097393688
0.07769467201786684,-0.033721015287835554,0.09743589743589748
0.04705451282946893,-0.055230694140052994,0.0705202312138728
0.041634948828554674,-0.020235294117647018,0.05459387483355527
0.04200862428710528,-0.041385052404740996,0.07525325615050649
0.0488385221114197,-0.05543289772422544,0.07674144037780395
0.050135046353748436,-0.05741706340210084,0.07544910179640718
0.052722673231737516,-0.0687761709057072,0.09234828496042224
0.024882707375741164,-0.06149123073649654,0.04841149773071102
0.03837271521957508,-0.05106135986732996,0.056526207605344325
0.04106064776585017,-0.06319655521783185,0.06942590120160208
0.01347631328899146,-0.060774499693989625,0.0357142857142857
0.021500828981121378,-0.0514492753623188,0.04874651810584951
0.020775967288334418,-0.03464077801727794,0.03362391033623913
0.015564111281950233,-0.024998697984479956,0.027379400260756248
0.02279202279202286,-0.03310185185185188,0.03799019607843135
0.01548808243137434,-0.0741948931735279,0.046575342465753455
0.02067468269873063,-0.03846940863515447,0.03563941299790352
0.03180417651537193,-0.06272022551092327,0.05674653215636827
0.010989577578904619,-0.02897141173003237,0.021818181818181737
0.034696398686181795,-0.045272218919930496,0.05292171995589856
0.029413014256169268,-0.04582508860215295,0.04212860310421285
0.0589018580443188,-0.042848046197144773,0.08646616541353386
0.058483327174347344,-0.02586140317971697,0.08253094910591474
0.028333744153458684,-0.038826827731799685,0.04622871046228705
0.002878766538854771,-0.09673606210303454,0.03969270166453265
0.07783517141401108,-0.02387015926914049,0.09939393939393937
0.05090554640184741,-0.024847133888218575,0.063
0.014064954271139851,-0.024892670053960342,0.024183796856106443
0.017719980860279927,-0.05465724035651032,0.03315649867374004
0.0406840684068408,-0.052065868263473036,0.060478199718706105
0.03813536477539847,-0.033006129469638434,0.0540880503144654
0.010308638623653055,-0.046458278063015945,0.02608695652173909
0.0013862969874699482,-0.038119312436804886,0.014102564102564052
0.052239828526127186,-0.05856894645395683,0.07609988109393573
0.016534914361001296,-0.05434655434655444,0.03263403263403264
0.029822872405880663,-0.0446141700479189,0.051219512195122
0.03927535815796268,-0.0584942084942085,0.06217616580310875
0.007903594589536489,-0.05622631188215532,0.03662420382165599
